time,north(meters),east(meters),down(meters),distance(meters),num_sats,flags,num_hypothesis
2015-07-30 17:49:25.500000,-0.0330,-0.2050,0.0330,0.2102,8,0x01,2
2015-07-30 17:49:25.600000,-0.0410,-0.2000,0.0280,0.2061,8,0x01,2
2015-07-30 17:49:25.700000,-0.0340,-0.2010,0.0340,0.2067,8,0x01,2
2015-07-30 17:49:25.800000,-0.0310,-0.2030,0.0340,0.2081,8,0x01,2
2015-07-30 17:49:25.900000,-0.0460,-0.1980,0.0260,0.2049,8,0x01,2
2015-07-30 17:49:26,-0.0460,-0.2020,0.0190,0.2080,8,0x01,2
2015-07-30 17:49:26.100000,-0.0460,-0.1990,0.0340,0.2071,8,0x01,2
2015-07-30 17:49:26.200085,-0.0370,-0.2020,0.0380,0.2088,8,0x01,2
2015-07-30 17:49:26.299916,-0.0410,-0.1990,0.0370,0.2065,8,0x01,2
2015-07-30 17:49:26.399999,-0.0400,-0.1970,0.0290,0.2031,8,0x01,2
2015-07-30 17:49:26.500000,-0.0450,-0.1950,0.0200,0.2011,9,0x01,2
2015-07-30 17:49:26.600000,-0.0460,-0.1980,0.0120,0.2036,9,0x01,2
2015-07-30 17:49:26.700000,-0.0440,-0.1950,0.0180,0.2007,9,0x01,2
2015-07-30 17:49:26.800107,-0.0370,-0.1960,0.0180,0.2003,9,0x01,2
2015-07-30 17:49:26.899893,-0.0380,-0.1980,0.0270,0.2034,9,0x01,2
2015-07-30 17:49:27,-0.0360,-0.2020,0.0320,0.2077,9,0x01,1
2015-07-30 17:49:27.100000,-0.0380,-0.2000,0.0300,0.2058,9,0x01,1
2015-07-30 17:49:27.200000,-0.0380,-0.1990,0.0170,0.2033,9,0x01,1
2015-07-30 17:49:27.300000,-0.0380,-0.1980,0.0170,0.2023,9,0x01,1
2015-07-30 17:49:27.400000,-0.0370,-0.2020,0.0260,0.2070,9,0x01,1
2015-07-30 17:49:27.500000,-0.0360,-0.1960,0.0280,0.2012,9,0x01,1
2015-07-30 17:49:27.600107,-0.0450,-0.1970,0.0230,0.2034,9,0x01,1
2015-07-30 17:49:27.699893,-0.0460,-0.1960,0.0260,0.2030,9,0x01,1
2015-07-30 17:49:27.800000,-0.0420,-0.1970,0.0100,0.2017,9,0x01,1
2015-07-30 17:49:27.900000,-0.0430,-0.1950,0.0070,0.1998,9,0x01,1
2015-07-30 17:49:28,-0.0410,-0.2000,0.0250,0.2057,8,0x01,1
2015-07-30 17:49:28.100000,-0.0340,-0.1990,0.0370,0.2052,8,0x01,1
2015-07-30 17:49:28.200000,-0.0390,-0.2000,0.0270,0.2055,8,0x01,1
2015-07-30 17:49:28.300000,-0.0370,-0.1960,0.0350,0.2025,8,0x01,1
2015-07-30 17:49:28.400000,-0.0390,-0.1990,0.0310,0.2051,8,0x01,1
2015-07-30 17:49:28.500000,-0.0370,-0.2060,0.0450,0.2141,8,0x01,1
2015-07-30 17:49:28.600080,-0.0360,-0.2000,0.0430,0.2077,8,0x01,1
2015-07-30 17:49:28.699920,-0.0330,-0.2020,0.0440,0.2094,8,0x01,1
2015-07-30 17:49:28.800000,-0.0360,-0.2020,0.0370,0.2085,8,0x01,1
2015-07-30 17:49:28.900000,-0.0370,-0.2000,0.0320,0.2059,8,0x01,1
2015-07-30 17:49:29,-0.0370,-0.1970,0.0500,0.2066,8,0x01,1
2015-07-30 17:49:29.100000,-0.0340,-0.1960,0.0530,0.2059,8,0x01,3
2015-07-30 17:49:29.200000,-0.0480,-0.1940,0.0180,0.2007,8,0x01,3
2015-07-30 17:49:29.300000,-0.0480,-0.1900,0.0070,0.1961,8,0x01,3
2015-07-30 17:49:29.400000,-0.0470,-0.1930,0.0130,0.1991,8,0x01,3
2015-07-30 17:49:29.500000,-0.0430,-0.1940,0.0170,0.1994,8,0x01,3
2015-07-30 17:49:29.600000,-0.0420,-0.1960,0.0280,0.2024,8,0x01,3
2015-07-30 17:49:29.700000,-0.0470,-0.1930,0.0220,0.1999,8,0x01,3
2015-07-30 17:49:29.800000,-0.0400,-0.2020,0.0320,0.2084,8,0x01,3
2015-07-30 17:49:29.900000,-0.0340,-0.2060,0.0340,0.2115,8,0x01,3
2015-07-30 17:49:30,-0.0370,-0.1990,0.0340,0.2052,8,0x01,3
2015-07-30 17:49:30.100000,-0.0340,-0.1950,0.0330,0.2007,8,0x01,3
2015-07-30 17:49:30.200000,-0.0360,-0.1990,0.0280,0.2042,8,0x01,3
2015-07-30 17:49:30.300000,-0.0400,-0.1950,0.0240,0.2005,8,0x01,3
2015-07-30 17:49:30.400109,-0.0370,-0.1950,0.0330,0.2012,8,0x01,3
2015-07-30 17:49:30.499891,-0.0290,-0.2030,0.0400,0.2089,8,0x01,3
2015-07-30 17:49:30.600000,-0.0320,-0.2010,0.0450,0.2084,8,0x01,3
2015-07-30 17:49:30.700000,-0.0320,-0.2030,0.0380,0.2090,8,0x01,3
2015-07-30 17:49:30.800000,-0.0370,-0.2020,0.0340,0.2082,8,0x01,3
2015-07-30 17:49:30.900000,-0.0380,-0.2030,0.0360,0.2096,8,0x01,3
2015-07-30 17:49:31,-0.0380,-0.2020,0.0400,0.2094,8,0x01,3
2015-07-30 17:49:31.100000,-0.0300,-0.1990,0.0500,0.2074,8,0x01,2
2015-07-30 17:49:31.200000,-0.0350,-0.1970,0.0440,0.2049,8,0x01,2
2015-07-30 17:49:31.300000,-0.0390,-0.2000,0.0350,0.2068,8,0x01,2
2015-07-30 17:49:31.400000,-0.0370,-0.2010,0.0320,0.2069,9,0x01,2
2015-07-30 17:49:31.500000,-0.0430,-0.2020,0.0230,0.2078,9,0x01,2
2015-07-30 17:49:31.600000,-0.0340,-0.2020,0.0260,0.2065,9,0x01,2
2015-07-30 17:49:31.700111,-0.0280,-0.2020,0.0350,0.2069,8,0x01,2
2015-07-30 17:49:31.799889,-0.0310,-0.1980,0.0280,0.2024,8,0x01,2
2015-07-30 17:49:31.900000,-0.0340,-0.2010,0.0300,0.2061,8,0x01,2
2015-07-30 17:49:32,-0.0460,-0.1950,0.0170,0.2011,8,0x01,2
2015-07-30 17:49:32.100000,-0.0470,-0.1950,0.0090,0.2008,8,0x01,1
2015-07-30 17:49:32.200000,-0.0460,-0.1980,0.0150,0.2038,8,0x01,1
2015-07-30 17:49:32.300000,-0.0360,-0.2000,0.0200,0.2042,8,0x01,1
2015-07-30 17:49:32.400000,-0.0380,-0.2030,0.0270,0.2083,8,0x01,1
2015-07-30 17:49:32.500000,-0.0340,-0.2030,0.0450,0.2107,8,0x01,1
2015-07-30 17:49:32.600000,-0.0400,-0.1990,0.0380,0.2065,8,0x01,1
2015-07-30 17:49:32.700000,-0.0430,-0.1940,0.0220,0.1999,8,0x01,1
2015-07-30 17:49:32.800000,-0.0360,-0.2000,0.0250,0.2047,8,0x01,1
2015-07-30 17:49:32.900000,-0.0280,-0.2020,0.0470,0.2093,8,0x01,1
2015-07-30 17:49:33,-0.0250,-0.2050,0.0500,0.2125,8,0x01,3
2015-07-30 17:49:33.100000,-0.0290,-0.2030,0.0500,0.2111,8,0x01,3
2015-07-30 17:49:33.200000,-0.0310,-0.2030,0.0520,0.2118,8,0x01,3
2015-07-30 17:49:33.300000,-0.0400,-0.2020,0.0280,0.2078,8,0x01,3
2015-07-30 17:49:33.400000,-0.0350,-0.2030,0.0390,0.2097,8,0x01,3
2015-07-30 17:49:33.500000,-0.0380,-0.2020,0.0370,0.2088,8,0x01,3
2015-07-30 17:49:33.600000,-0.0370,-0.2010,0.0400,0.2083,8,0x01,3
2015-07-30 17:49:33.700000,-0.0280,-0.2030,0.0560,0.2124,8,0x01,3
2015-07-30 17:49:33.800000,-0.0370,-0.1990,0.0460,0.2076,8,0x01,3
2015-07-30 17:49:33.900000,-0.0410,-0.1960,0.0480,0.2059,8,0x01,3
2015-07-30 17:49:34,-0.0390,-0.1960,0.0390,0.2036,8,0x01,1
2015-07-30 17:49:34.100000,-0.0380,-0.1960,0.0480,0.2053,8,0x01,1
2015-07-30 17:49:34.200000,-0.0350,-0.2010,0.0250,0.2056,8,0x01,1
2015-07-30 17:49:34.300000,-0.0370,-0.2040,0.0280,0.2092,8,0x01,1
2015-07-30 17:49:34.400000,-0.0390,-0.2020,0.0360,0.2089,8,0x01,1
2015-07-30 17:49:34.500000,-0.0280,-0.2040,0.0510,0.2121,8,0x01,1
2015-07-30 17:49:34.600000,-0.0340,-0.2060,0.0480,0.2142,8,0x01,1
2015-07-30 17:49:34.700000,-0.0370,-0.1980,0.0480,0.2071,8,0x01,1
2015-07-30 17:49:34.800000,-0.0340,-0.2000,0.0490,0.2087,8,0x01,1
2015-07-30 17:49:34.900065,-0.0410,-0.1990,0.0340,0.2060,8,0x01,1
2015-07-30 17:49:34.999935,-0.0380,-0.2000,0.0350,0.2066,8,0x01,1
2015-07-30 17:49:35.100000,-0.0390,-0.1960,0.0420,0.2042,8,0x01,1
2015-07-30 17:49:35.200000,-0.0370,-0.2060,0.0390,0.2129,8,0x01,1
2015-07-30 17:49:35.300000,-0.0270,-0.2020,0.0520,0.2103,8,0x01,1
2015-07-30 17:49:35.400000,-0.0310,-0.2030,0.0420,0.2096,8,0x01,1
2015-07-30 17:49:35.500000,-0.0270,-0.2040,0.0460,0.2109,8,0x01,1
2015-07-30 17:49:35.600000,-0.0390,-0.2030,0.0340,0.2095,8,0x01,1
2015-07-30 17:49:35.700000,-0.0450,-0.2000,0.0180,0.2058,8,0x01,1
2015-07-30 17:49:35.800000,-0.0350,-0.2050,0.0520,0.2144,8,0x01,1
2015-07-30 17:49:35.900000,-0.0360,-0.2050,0.0440,0.2127,8,0x01,1
2015-07-30 17:49:36,-0.0470,-0.1940,0.0260,0.2013,8,0x01,1
2015-07-30 17:49:36.100000,-0.0370,-0.2030,0.0330,0.2090,8,0x01,1
2015-07-30 17:49:36.200000,-0.0450,-0.1970,0.0200,0.2031,8,0x01,1
2015-07-30 17:49:36.300000,-0.0590,-0.1960,0.0170,0.2054,8,0x01,1
2015-07-30 17:49:36.400000,-0.0590,-0.1940,0.0150,0.2033,8,0x01,1
2015-07-30 17:49:36.500000,-0.0450,-0.1990,0.0150,0.2046,8,0x01,1
2015-07-30 17:49:36.600000,-0.0460,-0.1980,0.0170,0.2040,8,0x01,1
2015-07-30 17:49:36.700011,-0.0380,-0.2040,0.0310,0.2098,8,0x01,1
2015-07-30 17:49:36.800011,-0.0400,-0.1990,0.0330,0.2056,8,0x01,1
2015-07-30 17:49:36.900011,-0.0320,-0.1980,0.0450,0.2056,8,0x01,1
2015-07-30 17:49:36.999990,-0.0330,-0.1970,0.0420,0.2041,8,0x01,1
2015-07-30 17:49:37.099990,-0.0400,-0.2030,0.0420,0.2111,8,0x01,1
2015-07-30 17:49:37.200101,-0.0360,-0.2000,0.0470,0.2086,8,0x01,1
2015-07-30 17:49:37.299899,-0.0320,-0.2010,0.0560,0.2111,8,0x01,1
2015-07-30 17:49:37.400010,-0.0410,-0.1990,0.0270,0.2050,8,0x01,1
2015-07-30 17:49:37.500010,-0.0410,-0.2050,0.0300,0.2112,8,0x01,1
2015-07-30 17:49:37.599990,-0.0390,-0.2060,0.0360,0.2127,8,0x01,1
2015-07-30 17:49:37.700011,-0.0410,-0.2020,0.0340,0.2089,8,0x01,1
2015-07-30 17:49:37.799990,-0.0330,-0.2060,0.0320,0.2111,8,0x01,1
2015-07-30 17:49:37.900059,-0.0320,-0.2080,0.0460,0.2154,8,0x01,1
2015-07-30 17:49:37.999942,-0.0330,-0.2010,0.0410,0.2078,8,0x01,1
2015-07-30 17:49:38.100058,-0.0360,-0.2010,0.0390,0.2079,8,0x01,1
2015-07-30 17:49:38.199963,-0.0450,-0.1980,0.0270,0.2048,8,0x01,1
2015-07-30 17:49:38.299963,-0.0380,-0.2040,0.0380,0.2110,8,0x01,1
2015-07-30 17:49:38.399966,-0.0350,-0.2000,0.0350,0.2060,8,0x01,1
2015-07-30 17:49:38.500059,-0.0330,-0.2020,0.0400,0.2085,8,0x01,1
2015-07-30 17:49:38.599967,-0.0360,-0.2000,0.0430,0.2077,8,0x01,1
2015-07-30 17:49:38.699974,-0.0270,-0.2070,0.0520,0.2151,8,0x01,1
2015-07-30 17:49:38.800059,-0.0320,-0.2000,0.0390,0.2063,8,0x01,1
2015-07-30 17:49:38.899973,-0.0440,-0.1990,0.0330,0.2065,8,0x01,1
2015-07-30 17:49:38.999968,-0.0390,-0.2030,0.0370,0.2100,8,0x01,1
2015-07-30 17:49:39.100059,-0.0400,-0.2030,0.0320,0.2094,8,0x01,3
2015-07-30 17:49:39.199930,-0.0360,-0.2020,0.0360,0.2083,8,0x01,3
2015-07-30 17:49:39.300083,-0.0360,-0.2060,0.0400,0.2129,8,0x01,3
2015-07-30 17:49:39.399860,-0.0370,-0.2030,0.0330,0.2090,8,0x01,3
2015-07-30 17:49:39.500141,-0.0320,-0.2030,0.0350,0.2085,8,0x01,3
2015-07-30 17:49:39.599860,-0.0430,-0.2010,0.0260,0.2072,8,0x01,3
2015-07-30 17:49:39.700141,-0.0300,-0.2000,0.0570,0.2101,8,0x01,3
2015-07-30 17:49:39.799860,-0.0320,-0.2000,0.0510,0.2089,8,0x01,3
2015-07-30 17:49:39.900140,-0.0270,-0.2010,0.0580,0.2109,8,0x01,3
2015-07-30 17:49:39.999967,-0.0460,-0.2020,0.0390,0.2108,8,0x01,2
2015-07-30 17:49:40.099967,-0.0590,-0.1950,0.0130,0.2041,8,0x01,2
2015-07-30 17:49:40.200056,-0.0590,-0.1960,0.0160,0.2053,9,0x01,2
2015-07-30 17:49:40.299873,-0.0570,-0.1970,0.0280,0.2070,9,0x01,2
2015-07-30 17:49:40.400058,-0.0640,-0.1950,0.0290,0.2073,9,0x01,2
2015-07-30 17:49:40.499942,-0.0690,-0.1980,0.0390,0.2133,9,0x01,2
2015-07-30 17:49:40.600058,-0.0690,-0.1950,0.0390,0.2105,9,0x01,2
2015-07-30 17:49:40.699942,-0.0820,-0.1900,0.0320,0.2094,9,0x01,2
2015-07-30 17:49:40.800058,-0.0860,-0.1880,0.0300,0.2089,9,0x01,2
2015-07-30 17:49:40.899942,-0.0890,-0.1900,0.0270,0.2115,9,0x01,2
2015-07-30 17:49:41.000058,-0.0920,-0.1850,0.0270,0.2084,9,0x01,2
2015-07-30 17:49:41.099942,-0.0980,-0.1840,0.0290,0.2105,9,0x01,1
2015-07-30 17:49:41.199942,-0.0950,-0.1840,0.0370,0.2104,9,0x01,1
2015-07-30 17:49:41.299942,-0.1070,-0.1830,0.0410,0.2159,9,0x01,1
2015-07-30 17:49:41.400058,-0.1080,-0.1810,0.0390,0.2144,9,0x01,1
2015-07-30 17:49:41.499942,-0.1110,-0.1820,0.0430,0.2175,9,0x01,1
2015-07-30 17:49:41.600059,-0.1110,-0.1820,0.0340,0.2159,9,0x01,1
2015-07-30 17:49:41.699942,-0.1170,-0.1770,0.0190,0.2130,9,0x01,1
2015-07-30 17:49:41.800131,-0.1270,-0.1770,0.0350,0.2206,9,0x01,1
2015-07-30 17:49:41.899938,-0.1220,-0.1740,0.0290,0.2145,9,0x01,1
2015-07-30 17:49:41.999942,-0.1300,-0.1770,0.0210,0.2206,9,0x01,1
2015-07-30 17:49:42.099967,-0.1280,-0.1750,0.0260,0.2184,9,0x01,1
2015-07-30 17:49:42.199976,-0.1370,-0.1730,0.0270,0.2223,9,0x01,1
2015-07-30 17:49:42.299976,-0.1490,-0.1660,0.0290,0.2249,9,0x01,1
2015-07-30 17:49:42.399976,-0.1490,-0.1660,0.0250,0.2245,9,0x01,1
2015-07-30 17:49:42.500058,-0.1500,-0.1630,0.0190,0.2223,9,0x01,1
2015-07-30 17:49:42.599942,-0.1460,-0.1640,0.0300,0.2216,9,0x01,1
2015-07-30 17:49:42.700074,-0.1450,-0.1660,0.0360,0.2233,9,0x01,1
2015-07-30 17:49:42.799928,-0.1550,-0.1600,0.0240,0.2241,9,0x01,1
2015-07-30 17:49:42.900057,-0.1520,-0.1670,0.0390,0.2292,9,0x01,1
2015-07-30 17:49:42.999941,-0.1590,-0.1630,0.0360,0.2305,9,0x01,1
2015-07-30 17:49:43.100092,-0.1700,-0.1600,0.0240,0.2347,9,0x01,1
2015-07-30 17:49:43.199901,-0.1630,-0.1600,0.0270,0.2300,9,0x01,1
2015-07-30 17:49:43.300079,-0.1690,-0.1580,0.0290,0.2332,9,0x01,1
2015-07-30 17:49:43.399931,-0.1700,-0.1560,0.0270,0.2323,9,0x01,1
2015-07-30 17:49:43.500057,-0.1660,-0.1590,0.0300,0.2318,9,0x01,1
2015-07-30 17:49:43.600072,-0.1700,-0.1580,0.0200,0.2329,9,0x01,1
2015-07-30 17:49:43.700072,-0.1680,-0.1540,0.0250,0.2293,9,0x01,1
2015-07-30 17:49:43.799962,-0.1860,-0.1540,0.0350,0.2440,9,0x01,1
2015-07-30 17:49:43.900072,-0.1950,-0.1510,0.0330,0.2488,9,0x01,1
2015-07-30 17:49:43.999898,-0.1990,-0.1480,0.0250,0.2493,9,0x01,1
2015-07-30 17:49:44.100080,-0.1990,-0.1490,0.0310,0.2505,9,0x01,1
2015-07-30 17:49:44.199931,-0.1980,-0.1480,0.0320,0.2493,9,0x01,1
2015-07-30 17:49:44.299997,-0.2020,-0.1460,0.0290,0.2509,9,0x01,1
2015-07-30 17:49:44.399921,-0.2080,-0.1450,0.0290,0.2552,9,0x01,1
2015-07-30 17:49:44.500071,-0.2090,-0.1460,0.0500,0.2598,9,0x01,1
2015-07-30 17:49:44.599929,-0.2110,-0.1450,0.0490,0.2607,9,0x01,1
2015-07-30 17:49:44.700091,-0.2160,-0.1460,0.0480,0.2651,9,0x01,1
2015-07-30 17:49:44.799909,-0.2250,-0.1390,0.0450,0.2683,9,0x01,1
2015-07-30 17:49:44.900071,-0.2290,-0.1430,0.0360,0.2724,9,0x01,1
2015-07-30 17:49:44.999929,-0.2290,-0.1400,0.0410,0.2715,9,0x01,1
2015-07-30 17:49:45.100071,-0.2370,-0.1400,0.0490,0.2796,9,0x01,1
2015-07-30 17:49:45.199929,-0.2400,-0.1390,0.0400,0.2802,9,0x01,1
2015-07-30 17:49:45.300101,-0.2390,-0.1360,0.0450,0.2786,9,0x01,1
2015-07-30 17:49:45.399899,-0.2440,-0.1330,0.0440,0.2814,9,0x01,1
2015-07-30 17:49:45.500091,-0.2420,-0.1330,0.0430,0.2795,9,0x01,1
2015-07-30 17:49:45.599909,-0.2510,-0.1320,0.0460,0.2873,9,0x01,1
2015-07-30 17:49:45.700071,-0.2480,-0.1370,0.0610,0.2898,9,0x01,1
2015-07-30 17:49:45.799929,-0.2510,-0.1350,0.0700,0.2935,9,0x01,1
2015-07-30 17:49:45.900071,-0.2490,-0.1380,0.0630,0.2916,9,0x01,1
2015-07-30 17:49:46.000071,-0.2660,-0.1260,0.0440,0.2976,9,0x01,1
2015-07-30 17:49:46.100071,-0.2700,-0.1300,0.0440,0.3029,9,0x01,1
2015-07-30 17:49:46.199929,-0.2800,-0.1190,0.0320,0.3059,9,0x01,1
2015-07-30 17:49:46.300071,-0.2820,-0.1210,0.0490,0.3108,9,0x01,1
2015-07-30 17:49:46.399934,-0.2820,-0.1170,0.0480,0.3091,9,0x01,1
2015-07-30 17:49:46.500066,-0.2850,-0.1180,0.0590,0.3141,9,0x01,1
2015-07-30 17:49:46.599934,-0.2850,-0.1140,0.0520,0.3113,9,0x01,1
2015-07-30 17:49:46.700066,-0.3060,-0.1100,0.0490,0.3288,9,0x01,1
2015-07-30 17:49:46.799934,-0.3090,-0.1070,0.0420,0.3297,9,0x01,1
2015-07-30 17:49:46.900066,-0.3110,-0.1090,0.0440,0.3325,9,0x01,1
2015-07-30 17:49:47.000068,-0.3080,-0.1110,0.0490,0.3310,9,0x01,1
2015-07-30 17:49:47.100067,-0.3160,-0.1040,0.0340,0.3344,9,0x01,1
2015-07-30 17:49:47.199933,-0.3150,-0.1090,0.0460,0.3365,9,0x01,1
2015-07-30 17:49:47.299933,-0.3260,-0.1060,0.0470,0.3460,9,0x01,1
2015-07-30 17:49:47.400067,-0.3230,-0.1070,0.0450,0.3432,9,0x01,1
2015-07-30 17:49:47.500067,-0.3280,-0.1020,0.0330,0.3451,9,0x01,1
2015-07-30 17:49:47.599929,-0.3330,-0.1000,0.0360,0.3495,9,0x01,1
2015-07-30 17:49:47.700071,-0.3310,-0.1000,0.0420,0.3483,9,0x01,1
2015-07-30 17:49:47.799933,-0.3320,-0.0990,0.0440,0.3492,9,0x01,1
2015-07-30 17:49:47.900068,-0.3370,-0.0980,0.0310,0.3523,9,0x01,1
2015-07-30 17:49:47.999929,-0.3330,-0.0980,0.0330,0.3487,9,0x01,1
2015-07-30 17:49:48.100071,-0.3340,-0.0990,0.0330,0.3499,9,0x01,1
2015-07-30 17:49:48.199929,-0.3680,-0.0880,0.0290,0.3795,9,0x01,1
2015-07-30 17:49:48.300071,-0.3580,-0.0880,0.0380,0.3706,9,0x01,1
2015-07-30 17:49:48.399929,-0.3620,-0.0920,0.0470,0.3765,9,0x01,1
2015-07-30 17:49:48.500071,-0.3770,-0.0920,0.0380,0.3899,9,0x01,1
2015-07-30 17:49:48.599929,-0.3720,-0.0920,0.0350,0.3848,9,0x01,1
2015-07-30 17:49:48.700071,-0.3760,-0.0920,0.0320,0.3884,9,0x01,1
2015-07-30 17:49:48.799929,-0.3820,-0.0860,0.0340,0.3930,9,0x01,1
2015-07-30 17:49:48.900071,-0.3800,-0.0880,0.0440,0.3925,9,0x01,1
2015-07-30 17:49:48.999929,-0.3820,-0.0870,0.0460,0.3945,9,0x01,1
2015-07-30 17:49:49.100131,-0.3920,-0.0860,0.0500,0.4044,9,0x01,1
2015-07-30 17:49:49.199869,-0.4010,-0.0820,0.0350,0.4108,9,0x01,1
2015-07-30 17:49:49.300131,-0.3950,-0.0800,0.0360,0.4046,9,0x01,1
2015-07-30 17:49:49.399870,-0.4030,-0.0780,0.0230,0.4111,9,0x01,1
2015-07-30 17:49:49.500129,-0.4070,-0.0770,0.0220,0.4148,9,0x01,1
2015-07-30 17:49:49.599870,-0.4150,-0.0760,0.0330,0.4232,9,0x01,1
2015-07-30 17:49:49.700130,-0.4150,-0.0750,0.0270,0.4226,9,0x01,1
2015-07-30 17:49:49.799870,-0.4190,-0.0750,0.0240,0.4263,9,0x01,1
2015-07-30 17:49:49.900146,-0.4300,-0.0730,0.0220,0.4367,9,0x01,1
2015-07-30 17:49:49.999887,-0.4290,-0.0710,0.0150,0.4351,9,0x01,1
2015-07-30 17:49:50.100097,-0.4310,-0.0670,0.0130,0.4364,9,0x01,1
2015-07-30 17:49:50.199881,-0.4410,-0.0700,0.0230,0.4471,9,0x01,1
2015-07-30 17:49:50.300120,-0.4480,-0.0660,0.0140,0.4531,9,0x01,1
2015-07-30 17:49:50.399870,-0.4460,-0.0670,0.0130,0.4512,9,0x01,1
2015-07-30 17:49:50.500131,-0.4580,-0.0620,0.0340,0.4634,9,0x01,1
2015-07-30 17:49:50.599869,-0.4540,-0.0630,0.0300,0.4593,9,0x01,1
2015-07-30 17:49:50.700131,-0.4710,-0.0560,0.0110,0.4744,9,0x01,1
2015-07-30 17:49:50.799869,-0.4650,-0.0590,0.0160,0.4690,9,0x01,1
2015-07-30 17:49:50.900131,-0.4720,-0.0600,0.0350,0.4771,9,0x01,1
2015-07-30 17:49:50.999869,-0.4720,-0.0610,0.0370,0.4774,9,0x01,1
2015-07-30 17:49:51.100131,-0.4770,-0.0570,0.0240,0.4810,9,0x01,1
2015-07-30 17:49:51.199871,-0.4820,-0.0510,0.0230,0.4852,9,0x01,1
2015-07-30 17:49:51.300141,-0.4890,-0.0520,0.0210,0.4922,9,0x01,1
2015-07-30 17:49:51.399857,-0.4920,-0.0510,0.0120,0.4948,9,0x01,1
2015-07-30 17:49:51.500069,-0.4970,-0.0420,0.0390,0.5003,9,0x01,1
2015-07-30 17:49:51.599931,-0.4960,-0.0410,0.0370,0.4991,9,0x01,1
2015-07-30 17:49:51.700069,-0.5010,-0.0430,0.0360,0.5041,9,0x01,1
2015-07-30 17:49:51.799931,-0.5160,-0.0390,0.0150,0.5177,9,0x01,1
2015-07-30 17:49:51.900069,-0.5150,-0.0390,0.0350,0.5177,9,0x01,1
2015-07-30 17:49:51.999931,-0.5170,-0.0360,0.0400,0.5198,9,0x01,1
2015-07-30 17:49:52.100069,-0.5180,-0.0350,0.0420,0.5209,9,0x01,1
2015-07-30 17:49:52.199931,-0.5250,-0.0300,0.0290,0.5267,9,0x01,1
2015-07-30 17:49:52.300069,-0.5250,-0.0280,0.0270,0.5264,9,0x01,1
2015-07-30 17:49:52.399931,-0.5410,-0.0260,0.0220,0.5421,9,0x01,1
2015-07-30 17:49:52.500069,-0.5410,-0.0270,0.0170,0.5419,9,0x01,1
2015-07-30 17:49:52.599931,-0.5440,-0.0260,0.0280,0.5453,9,0x01,1
2015-07-30 17:49:52.700069,-0.5490,-0.0260,0.0210,0.5500,9,0x01,1
2015-07-30 17:49:52.799931,-0.5470,-0.0260,0.0360,0.5488,9,0x01,1
2015-07-30 17:49:52.900069,-0.5650,-0.0120,0.0150,0.5653,9,0x01,1
2015-07-30 17:49:52.999931,-0.5590,-0.0150,0.0240,0.5597,9,0x01,1
2015-07-30 17:49:53.100102,-0.5610,-0.0180,0.0300,0.5621,9,0x01,1
2015-07-30 17:49:53.199898,-0.5610,-0.0190,0.0320,0.5622,9,0x01,1
2015-07-30 17:49:53.300069,-0.5680,-0.0150,0.0290,0.5689,9,0x01,1
2015-07-30 17:49:53.399931,-0.5690,-0.0110,0.0310,0.5699,9,0x01,1
2015-07-30 17:49:53.500069,-0.5750,-0.0110,0.0170,0.5754,9,0x01,1
2015-07-30 17:49:53.599931,-0.5770,-0.0100,0.0220,0.5775,9,0x01,1
2015-07-30 17:49:53.700069,-0.5750,-0.0120,0.0090,0.5752,9,0x01,1
2015-07-30 17:49:53.799931,-0.5880,-0.0050,0.0190,0.5883,9,0x01,1
2015-07-30 17:49:53.900069,-0.5880,-0.0050,0.0260,0.5886,9,0x01,1
2015-07-30 17:49:53.999931,-0.5870,-0.0050,0.0270,0.5876,9,0x01,1
2015-07-30 17:49:54.100069,-0.5890,-0.0060,0.0280,0.5897,9,0x01,1
2015-07-30 17:49:54.199931,-0.6040,-0.0010,0.0160,0.6042,9,0x01,1
2015-07-30 17:49:54.300069,-0.6010,-0.0030,0.0220,0.6014,9,0x01,1
2015-07-30 17:49:54.399931,-0.6020,-0.0020,0.0320,0.6029,9,0x01,1
2015-07-30 17:49:54.500069,-0.6050,0.0010,0.0180,0.6053,9,0x01,1
2015-07-30 17:49:54.599931,-0.6160,0.0000,0.0020,0.6160,8,0x01,1
2015-07-30 17:49:54.700069,-0.6130,0.0050,0.0200,0.6133,8,0x01,1
2015-07-30 17:49:54.799931,-0.6200,0.0040,0.0160,0.6202,8,0x01,1
2015-07-30 17:49:54.900069,-0.6240,0.0060,0.0160,0.6242,8,0x01,1
2015-07-30 17:49:55.000069,-0.6250,0.0080,0.0150,0.6252,9,0x01,1
2015-07-30 17:49:55.100069,-0.6350,0.0100,0.0220,0.6355,9,0x01,1
2015-07-30 17:49:55.199931,-0.6380,0.0120,0.0080,0.6382,9,0x01,1
2015-07-30 17:49:55.300069,-0.6440,0.0150,0.0210,0.6445,9,0x01,1
2015-07-30 17:49:55.399932,-0.6520,0.0170,0.0000,0.6522,9,0x01,1
2015-07-30 17:49:55.500069,-0.6530,0.0190,0.0060,0.6533,9,0x01,1
2015-07-30 17:49:55.599932,-0.6490,0.0160,0.0110,0.6493,9,0x01,1
2015-07-30 17:49:55.700069,-0.6490,0.0160,0.0180,0.6494,9,0x01,1
2015-07-30 17:49:55.799931,-0.6610,0.0180,0.0090,0.6613,9,0x01,1
